dataset,project,source_file,source_function,stable_case_id,stable_candidate_id,candidate_source_category,producing_tool_or_model,producing_tool_or_model_version,prompt_or_transformation_family,compiler,optimization_level,architecture,function_signature,source_loc,argument_count,argument_types,fixture_count,source_char_literal_count,compile_status,sanitizer_status,execution_status,label,label_oracle_type,concrete_labeling_witness,influenced_method_development,drift_family,normalization_or_manual_edit_notes
phase7c2_static_hard_public,CodeFuse-DeBench,analysis_inputs/decompile_faithfulness/phase7_codefuse_sources/codefuse_1_switch_small.c,switch_small,codefuse_1_switch_small,phase7c2_O2_codefuse_1_switch_small_return_expr_plus_one_04,controlled_mutation,objdump,unknown,phase7_static_hard_return_expression,/usr/bin/gcc,O2,unknown,int switch_small(int op),10,1,int,4,0,compiled,unknown,executed,faithful,source_known_hard_probe_trace_mismatch,no mismatch over source-labeling hard probe set,no,static_return_expression,deterministic source mutation; comments stripped before mutation
phase7c2_static_hard_public,CodeFuse-DeBench,analysis_inputs/decompile_faithfulness/phase7_codefuse_sources/codefuse_1_ternary_op.c,ternary_op,codefuse_1_ternary_op,phase7c2_O0_codefuse_1_ternary_op_original_control,controlled_mutation,objdump,unknown,phase7_static_hard_original_control,/usr/bin/gcc,O0,unknown,"int ternary_op(int a, int b)",4,2,int;int,3,0,compiled,unknown,executed,faithful,source_known_hard_probe_trace_mismatch,no mismatch over source-labeling hard probe set,no,static_original_control,deterministic source mutation; comments stripped before mutation
phase7c2_static_hard_public,CodeFuse-DeBench,analysis_inputs/decompile_faithfulness/phase7_codefuse_sources/codefuse_1_ternary_op.c,ternary_op,codefuse_1_ternary_op,phase7c2_O0_codefuse_1_ternary_op_predicate_strictness_00_00,controlled_mutation,objdump,unknown,phase7_static_hard_predicate_strictness,/usr/bin/gcc,O0,unknown,"int ternary_op(int a, int b)",3,2,int;int,3,0,compiled,unknown,executed,faithful,source_known_hard_probe_trace_mismatch,no mismatch over source-labeling hard probe set,no,static_predicate_strictness,deterministic source mutation; comments stripped before mutation
phase7c2_static_hard_public,CodeFuse-DeBench,analysis_inputs/decompile_faithfulness/phase7_codefuse_sources/codefuse_1_ternary_op.c,ternary_op,codefuse_1_ternary_op,phase7c2_O0_codefuse_1_ternary_op_return_expr_plus_one_01,controlled_mutation,objdump,unknown,phase7_static_hard_return_expression,/usr/bin/gcc,O0,unknown,"int ternary_op(int a, int b)",3,2,int;int,3,0,compiled,unknown,executed,plausible_wrong,source_known_hard_probe_trace_mismatch,37 mismatch(es) over phase5b_hard_trace_inputs; concrete input reconstructed in oracle_overlap_audit.json,no,static_return_expression,deterministic source mutation; comments stripped before mutation
phase7c2_static_hard_public,CodeFuse-DeBench,analysis_inputs/decompile_faithfulness/phase7_codefuse_sources/codefuse_1_ternary_op.c,ternary_op,codefuse_1_ternary_op,phase7c2_O2_codefuse_1_ternary_op_original_control,controlled_mutation,objdump,unknown,phase7_static_hard_original_control,/usr/bin/gcc,O2,unknown,"int ternary_op(int a, int b)",4,2,int;int,3,0,compiled,unknown,executed,faithful,source_known_hard_probe_trace_mismatch,no mismatch over source-labeling hard probe set,no,static_original_control,deterministic source mutation; comments stripped before mutation
phase7c2_static_hard_public,CodeFuse-DeBench,analysis_inputs/decompile_faithfulness/phase7_codefuse_sources/codefuse_1_ternary_op.c,ternary_op,codefuse_1_ternary_op,phase7c2_O2_codefuse_1_ternary_op_predicate_strictness_00_00,controlled_mutation,objdump,unknown,phase7_static_hard_predicate_strictness,/usr/bin/gcc,O2,unknown,"int ternary_op(int a, int b)",3,2,int;int,3,0,compiled,unknown,executed,faithful,source_known_hard_probe_trace_mismatch,no mismatch over source-labeling hard probe set,no,static_predicate_strictness,deterministic source mutation; comments stripped before mutation
phase7c2_static_hard_public,CodeFuse-DeBench,analysis_inputs/decompile_faithfulness/phase7_codefuse_sources/codefuse_1_ternary_op.c,ternary_op,codefuse_1_ternary_op,phase7c2_O2_codefuse_1_ternary_op_return_expr_plus_one_01,controlled_mutation,objdump,unknown,phase7_static_hard_return_expression,/usr/bin/gcc,O2,unknown,"int ternary_op(int a, int b)",3,2,int;int,3,0,compiled,unknown,executed,plausible_wrong,source_known_hard_probe_trace_mismatch,37 mismatch(es) over phase5b_hard_trace_inputs; concrete input reconstructed in oracle_overlap_audit.json,no,static_return_expression,deterministic source mutation; comments stripped before mutation
phase7c2_static_hard_public,CodeFuse-DeBench,analysis_inputs/decompile_faithfulness/phase7_codefuse_sources/codefuse_2_process_bool.c,process_bool,codefuse_2_process_bool,phase7c2_O0_codefuse_2_process_bool_arithmetic_operator_13_02,controlled_mutation,objdump,unknown,phase7_static_hard_arithmetic_operator,/usr/bin/gcc,O0,unknown,_Bool process_bool(int x),3,1,int,4,0,compiled,unknown,executed,plausible_wrong,source_known_hard_probe_trace_mismatch,3 mismatch(es) over phase5b_hard_trace_inputs; concrete input reconstructed in oracle_overlap_audit.json,no,static_arithmetic_operator,deterministic source mutation; comments stripped before mutation
phase7c2_static_hard_public,CodeFuse-DeBench,analysis_inputs/decompile_faithfulness/phase7_codefuse_sources/codefuse_2_process_bool.c,process_bool,codefuse_2_process_bool,phase7c2_O0_codefuse_2_process_bool_constant_plus_one_04,controlled_mutation,objdump,unknown,phase7_static_hard_constant,/usr/bin/gcc,O0,unknown,_Bool process_bool(int x),3,1,int,4,0,compiled,unknown,executed,faithful,source_known_hard_probe_trace_mismatch,no mismatch over source-labeling hard probe set,no,static_constant,deterministic source mutation; comments stripped before mutation
phase7c2_static_hard_public,CodeFuse-DeBench,analysis_inputs/decompile_faithfulness/phase7_codefuse_sources/codefuse_2_process_bool.c,process_bool,codefuse_2_process_bool,phase7c2_O0_codefuse_2_process_bool_original_control,controlled_mutation,objdump,unknown,phase7_static_hard_original_control,/usr/bin/gcc,O0,unknown,_Bool process_bool(int x),3,1,int,4,0,compiled,unknown,executed,faithful,source_known_hard_probe_trace_mismatch,no mismatch over source-labeling hard probe set,no,static_original_control,deterministic source mutation; comments stripped before mutation
phase7c2_static_hard_public,CodeFuse-DeBench,analysis_inputs/decompile_faithfulness/phase7_codefuse_sources/codefuse_2_process_bool.c,process_bool,codefuse_2_process_bool,phase7c2_O0_codefuse_2_process_bool_predicate_equality_04_01,controlled_mutation,objdump,unknown,phase7_static_hard_predicate_equality,/usr/bin/gcc,O0,unknown,_Bool process_bool(int x),3,1,int,4,0,compiled,unknown,executed,plausible_wrong,source_known_hard_probe_trace_mismatch,3 mismatch(es) over phase5b_hard_trace_inputs; concrete input reconstructed in oracle_overlap_audit.json,no,static_predicate_equality,deterministic source mutation; comments stripped before mutation
phase7c2_static_hard_public,CodeFuse-DeBench,analysis_inputs/decompile_faithfulness/phase7_codefuse_sources/codefuse_2_process_bool.c,process_bool,codefuse_2_process_bool,phase7c2_O0_codefuse_2_process_bool_predicate_strictness_00_00,controlled_mutation,objdump,unknown,phase7_static_hard_predicate_strictness,/usr/bin/gcc,O0,unknown,_Bool process_bool(int x),3,1,int,4,0,compiled,unknown,executed,faithful,source_known_hard_probe_trace_mismatch,no mismatch over source-labeling hard probe set,no,static_predicate_strictness,deterministic source mutation; comments stripped before mutation
phase7c2_static_hard_public,CodeFuse-DeBench,analysis_inputs/decompile_faithfulness/phase7_codefuse_sources/codefuse_2_process_bool.c,process_bool,codefuse_2_process_bool,phase7c2_O0_codefuse_2_process_bool_return_expr_plus_one_03,controlled_mutation,objdump,unknown,phase7_static_hard_return_expression,/usr/bin/gcc,O0,unknown,_Bool process_bool(int x),3,1,int,4,0,compiled,unknown,executed,plausible_wrong,source_known_hard_probe_trace_mismatch,3 mismatch(es) over phase5b_hard_trace_inputs; concrete input reconstructed in oracle_overlap_audit.json,no,static_return_expression,deterministic source mutation; comments stripped before mutation
phase7c2_static_hard_public,CodeFuse-DeBench,analysis_inputs/decompile_faithfulness/phase7_codefuse_sources/codefuse_2_process_bool.c,process_bool,codefuse_2_process_bool,phase7c2_O2_codefuse_2_process_bool_arithmetic_operator_13_02,controlled_mutation,objdump,unknown,phase7_static_hard_arithmetic_operator,/usr/bin/gcc,O2,unknown,_Bool process_bool(int x),3,1,int,4,0,compiled,unknown,executed,plausible_wrong,source_known_hard_probe_trace_mismatch,3 mismatch(es) over phase5b_hard_trace_inputs; concrete input reconstructed in oracle_overlap_audit.json,no,static_arithmetic_operator,deterministic source mutation; comments stripped before mutation
phase7c2_static_hard_public,CodeFuse-DeBench,analysis_inputs/decompile_faithfulness/phase7_codefuse_sources/codefuse_2_process_bool.c,process_bool,codefuse_2_process_bool,phase7c2_O2_codefuse_2_process_bool_constant_plus_one_04,controlled_mutation,objdump,unknown,phase7_static_hard_constant,/usr/bin/gcc,O2,unknown,_Bool process_bool(int x),3,1,int,4,0,compiled,unknown,executed,faithful,source_known_hard_probe_trace_mismatch,no mismatch over source-labeling hard probe set,no,static_constant,deterministic source mutation; comments stripped before mutation
phase7c2_static_hard_public,CodeFuse-DeBench,analysis_inputs/decompile_faithfulness/phase7_codefuse_sources/codefuse_2_process_bool.c,process_bool,codefuse_2_process_bool,phase7c2_O2_codefuse_2_process_bool_original_control,controlled_mutation,objdump,unknown,phase7_static_hard_original_control,/usr/bin/gcc,O2,unknown,_Bool process_bool(int x),3,1,int,4,0,compiled,unknown,executed,faithful,source_known_hard_probe_trace_mismatch,no mismatch over source-labeling hard probe set,no,static_original_control,deterministic source mutation; comments stripped before mutation
